trip_id,realtime_trip_id
10760287-132-Blocks-Sunday-50,1207034
10760288-132-Blocks-Sunday-50,1207029
10760289-132-Blocks-Sunday-50,1207048
10760290-132-Blocks-Sunday-50,1207036
10760291-132-Blocks-Sunday-50,1207041
10760292-132-Blocks-Sunday-50,1207038
10760293-132-Blocks-Sunday-50,1207019
10760294-132-Blocks-Sunday-50,1207040
10760295-132-Blocks-Sunday-50,1207039
10760296-132-Blocks-Sunday-50,1207042
10760297-132-Blocks-Sunday-50,1207063
10760298-132-Blocks-Sunday-50,1207037
10760299-132-Blocks-Sunday-50,1207044
10760300-132-Blocks-Sunday-50,1207025
10760301-132-Blocks-Sunday-50,1207021
10760302-132-Blocks-Sunday-50,1207003
10760303-132-Blocks-Sunday-50,1207005
10760304-132-Blocks-Sunday-50,1207035
10760305-132-Blocks-Sunday-50,1207007
10760306-132-Blocks-Sunday-50,1207027
10760307-132-Blocks-Sunday-50,1207009
10760308-132-Blocks-Sunday-50,1207033
10760309-132-Blocks-Sunday-50,1207011
10760310-132-Blocks-Sunday-50,1207023
10760311-132-Blocks-Sunday-50,1207013
10760312-132-Blocks-Sunday-50,1207031
10776333-132-Blocks-Sunday-50,387001
10776334-132-Blocks-Sunday-50,387007
10776338-132-Blocks-Sunday-50,387006
10776339-132-Blocks-Sunday-50,387003
10776345-132-Blocks-Sunday-50,387005
10776346-132-Blocks-Sunday-50,387008
10776349-132-Blocks-Sunday-50,387004
10776350-132-Blocks-Sunday-50,387002
